Time.time,Fish.FishCount,Fish.FishCountMale,Fish.FishCountFemale,Fish.meanViewRadius,Fish.meanImpulseTime,Fish.meanKyuukaku,Fish.meanSoshakuJikan,Fish.meanMatingRestJikan,Fish.meanMatingAge,Fish.meanJumyo,Fish.meanPotentialBenefitOfMovement,Fish.meanMinimumEnergyToMate,Fish.meanMinimumLifeToEat,Fish.meanRelativeBenefitParameter,Fish.meanRelativeCostParameter,Fish.meanMinimumDistanceFromPredator
1445.502,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1446.571,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1447.631,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1448.699,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1449.778,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1450.864,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1451.939,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1453.008,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1454.075,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1455.155,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1456.239,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1457.317,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1458.39,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1459.471,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1460.546,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1461.641,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1462.706,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1463.782,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1464.855,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1465.939,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1467.01,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1468.08,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1469.169,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1470.25,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1471.327,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1472.406,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1473.481,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1474.58,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1475.681,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1476.763,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1477.837,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1478.919,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1480.003,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1481.101,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1482.183,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1483.281,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1484.363,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1485.465,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1486.558,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1487.64,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1488.712,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1489.791,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1490.874,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1491.96,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1493.054,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1494.128,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1495.196,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1496.268,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1497.347,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1498.43,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1499.519,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1500.594,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1501.676,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1502.728,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1503.804,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1504.884,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1505.989,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1507.074,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1508.156,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1509.239,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1510.322,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1511.4,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1512.497,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1513.578,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1514.669,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1515.763,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1516.85,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1517.956,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1519.041,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1520.133,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1521.218,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1522.313,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1523.398,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1524.484,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1525.587,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1526.669,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1527.754,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1528.834,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1529.917,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1531.027,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1532.141,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1533.174,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1534.179,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1535.301,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1536.306,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1537.313,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1538.418,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1539.508,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1540.584,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1541.67,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1542.767,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1543.852,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1544.941,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1546.039,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1547.131,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1548.221,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1549.314,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1550.401,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1551.491,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1552.606,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1553.711,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1554.81,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1555.921,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1557.012,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1558.093,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1559.183,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1560.289,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1561.375,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1562.477,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1563.559,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1564.671,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1565.788,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1566.879,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1567.962,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1569.052,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1570.133,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1571.218,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1572.288,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1573.359,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1574.434,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1575.517,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1576.606,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1577.689,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1578.778,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1579.863,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1580.96,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1582.057,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1583.129,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1584.211,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1585.293,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1586.398,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1587.484,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1588.568,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1589.665,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1590.762,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1591.856,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1592.945,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1594.026,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1595.106,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1596.192,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1597.268,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1598.346,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1599.43,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1600.516,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1601.607,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1602.695,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1603.777,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1604.86,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1605.932,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1607.011,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1608.088,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1609.175,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1610.268,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1611.355,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1612.433,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1613.521,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1614.624,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1615.722,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
1616.819,0,0,0,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,-Infinity,-Infinity,-Infinity,-Infinity,Infinity,Infinity,Infinity,Infinity
